english	translation	category	sub_category	source
You have unlocked: Anti-leech lotion, Prayer enhance (+), Xeric's Aid (+), Revitalisation (+), Divine magic potion and Zamorak brew.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Antidote++.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Ranging mix, Battlemage potion and Bastion potion.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Secondary Pouch, Mixalot, Surge potion and Saradomin brew.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Weapon poison(++).		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Magic mix.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Extended antifire potion.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Zamorak mix, Extended stamina potion and Ancient brew.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Stamina mix, Divine battlemage potion and Divine bastion potion.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Anti-venom.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Menaphite remedy.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Armadyl brew.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Overload (+), Antipoison (+) and Super combat potion.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Extended antifire mix and Forgotten brew.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Ancient mix and Super antifire potions.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Extended anti-venom+ and Anti-venom+.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Divine super combat potion.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
You have unlocked: Super antifire mix and Extended super antifire.		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
Congratulations! You are now a master of Herblore. Why not visit Kaqemeex, near Taverley? He has something special that is only available to true masters of the Herblore skill!		lvl_up_msg	Transcript of Herblore	Transcript of Herblore
Hitpoints are used to tell you how healthy your character is. A character who reaches 0 Hitpoints has died, but will reappear in their chosen respawn location (normally Lumbridge).		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
As with any skill, you will restore 1 missing Hitpoint every minute, but the best way of recovering Hitpoints is by eating food.		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
If you see any red 'hit splats' during combat, the number shown corresponds to the number of Hitpoints lost as a result of that strike.		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
Blue hit splats mean no damage has been dealt.		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
Green hit splats are poison damage.		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
Teal hit splats are venom damage. (Members)		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
Orange hit splats are disease damage. (Members)		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
Dark purple hit splats are corruption damage. (Members)		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
Members can now wield Void Knight equipment!		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
Members can now wield the Nightmare Staff!		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
Member have unlocked: Enchanted zenyte jewellery.		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
Members have unlocked: Confliction gauntlets and Amulet of Rancour.		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
Congratulations! You are now a master of Hitpoints. Why not visit Tafani at the Emir's Arena hospital? She has something special that is only available to true masters of the Hitpoints skill!		lvl_up_msg	Transcript of Hitpoints	Transcript of Hitpoints
Hunter lets you track and catch a wide variety of wildlife, granting access to various unique materials in the process.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
Each animal you can hunt will typically be found in a specific locale, and will require different gear. Make sure you come prepared!		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
As your Hunter level improves, not only will you be able to hunt a wider variety of creatures, but you'll also be able to maintain more traps simultaneously, and they will successfully trap creatures more often.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now track common kebbits.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap golden warblers and place birdhouse traps on Fossil Island.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now track feldip weasels.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap copper longtails.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap cerulean twitches.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now track desert devils.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now place oak birdhouse traps on Fossil Island.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now catch ruby harvest butterflies, dig for sandworms and catch Prael bats.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now catch baby implings.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap tropical wagtails.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now have up to 2 traps placed at a time.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now catch young implings.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap wild kebbits.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now place willow birdhouse traps on Fossil Island.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now catch sapphire glacialis butterflies.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap ferrets and catch rabbits.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now catch gourmet implings.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap swamp lizards.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now catch Giral bats.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap spined larupias.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap barb-tailed kebbits.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now place teak birdhouse traps on Fossil Island.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now catch snowy knight butterflies and bluegill on Molch Island (with 43 fishing).		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now catch earth implings.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap prickly kebbits.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap embertailed jerboa and smoke your traps to remove the human scent from them.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now have up to 3 traps placed at a time.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap horned graahks.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now catch essence implings.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now catch spotted kebbits.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
Members can now access drift net fishing (with 47 Fishing) and place maple birdhouse traps on Fossil Island.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now catch black warlock butterflies and Phluxia bats.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now trap orange salamanders.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now track razor-backed kebbits and place mahogany birdhouse traps on Fossil Island.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Sunlight hunters' crossbow, Horn of plenty and Eclectic implings.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Sabre-toothed kebbits and Common tench.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Kyatt fur clothing and Essence implings (barehanded).		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Chinchompas.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Gloves of Silence.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Sabre-toothed kyatts and Black warlock butterflies (barehanded).		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Adept Hunters' Rumours, Dark kebbits and Pyre foxes.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Nature implings.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Yew Birdhouse Trap and Red salamanders.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You can now have up to 4 traps placed at a time and catch Kryket bats.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Red chinchompas.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Magpie implings and Sunlight moths.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Spottier capes.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Black salamanders.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Nature implings (barehanded) and Mottled eel.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Dashing kebbits.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Imps and Imp traps.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Expert Hunters' Rumours and Sunlight antelope.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Black chinchompas.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Magic Birdhouse Trap and Ninja implings.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Chambers of Xerics - Murng bat, Magpie implings (barehanded), Moonlight moths and Sunlight moths (barehanded).		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Rainbow crabs.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Tecu salamanders.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Lay up to 5 traps at a time, Crystal implings and Herbiboar.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Dragon implings.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Ninja implings (barehanded).		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Moonlight moths (barehanded).		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Greater siren.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Redwood Birdhouse Trap and Lucky implings.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Chambers of Xeric - Psykk bat and Crystal implings (barehanded).		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Master Hunters' Rumours and Moonlight antelope.		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
You have unlocked: Dragon implings (barehanded).		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
Congratulations! You are now a master Hunter. Why not visit the Hunting Expert, south of the Feldip Hills? She has something special that is only available to true masters of the Hunter skill!		lvl_up_msg	Transcript of Hunter	Transcript of Hunter
Magic grants you access to a wide variety of spells. To cast each spell, you will need a specific set of runes. You can see the runes required by inspecting the spell in either the spellbook side-panel, or in their tab in this guide.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Click the spells in this guide to see the required runes to cast each spell. By opening the spellbook icon on the spellbook side-panel, you can see what each spell does by moving your mouse over its icon.		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can use certain pieces of equipment to replace runes in order to cast spells. For instance, an equipped Staff of Air counts as an infinite supply of air runes.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Staves can also be used to auto-cast certain offensive spells in combat; to enable this, equip your staff, go to the Combat Options side panel, and select one of the 'Spell' options.		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Confuse!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now enchant Opal tipped Crossbow Bolts!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Water Strike!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now enchant Sapphire Jewellery and members can now enchant Sapphire tipped Crossbow Bolts and Opal Jewellery!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Earth Strike!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Weaken!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Fire Strike!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now enchant Jade tipped Crossbow Bolts!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Bones To Bananas!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Wind Bolt!		lvl_up_msg	Transcript of Magic	Transcript of Magic
There is new information available from the Magic Tutor in Lumbridge!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Curse!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Bind and members can now wear Xerician armour.		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Bind!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Low Level Alchemy!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Water Bolt!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now enchant Pearl tipped Crossbow Bolts!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now Teleport to Varrock!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now enchant Emerald Jewellery and members can now enchant Emerald tipped Crossbow Bolts and Jade Jewellery!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Earth Bolt and members can now enchant Red Topaz tipped Crossbow Bolts!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now equip Bryophyta's Staff!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now Teleport to Lumbridge!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Telekinetic Grab!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Fire Bolt!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now Teleport to Falador!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Crumble Undead!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Teleport to House and can now wear Mystic, Enchanted & Elder chaos druid robes, and Skeletal armour!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Wind Blast!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now wield Void Knight equipment, and new information is available from the Magic Tutor in Lumbridge!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Superheat Item!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Teleport to Camelot!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now cast Water Blast!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Teleport to Kourend Castle!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You can now enchant Ruby Jewellery and members can now enchant Ruby tipped Crossbow Bolts and Red Topaz Jewellery!		lvl_up_msg	Transcript of Magic	Transcript of Magic
You have unlocked: Snare. Members have unlocked: Apprentice wand, Swampbark armour, Infinity robes, Dark Lure, Smoke Rush, Magic Dart, Iban Blast and more.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Ardougne Teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Shadow Rush.		lvl_up_msg	Transcript of Magic	Transcript of Magic
You have unlocked: Earth Blast.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Paddewwa Teleport and Civitas illa Fortis Teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
You have unlocked: High Level Alchemy. Members have unlocked: Teacher wand.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Skeletal Grasp, Blood Rush, Summon Boat and Charge Water Orb.		lvl_up_msg	Transcript of Magic	Transcript of Magic
You have unlocked: Leevl 4 Enchant. Members have unlocked: Diamond-tipped crossbow bolts, Resurrect Superior Zombie, Resurrect Superior Skeleton and Resurrect Superior Ghost.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Ice Rush and Watchtower Teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
You have unlocked: Fire Blast. Members have unlocked: Mark of Darkness.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Bloodbark armour, God capes, Senntisten Teleport, Saradomin Strike, Flames of Zamorak, Claws of Guthix, Bones to Peaches, Charge Earth Orb and more.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: West Ardougne Teleport and Trollheim Teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Warped sceptre, Superior Demonbane, Smoke Burst and Wind Wave.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Charge Fire Orb.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Lesser Corruption, Shadow Burst and Ape Atoll Teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Dragon Hunter wand, 3rd Age wand, 3rd Age robes, Lunar armour, Harmony Island Teleport, Geomancy, Bake Pie, Water Wave and more.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Make Ancient Wyvern shield, Vile Vigour, Monster Examine, Cure Plant, Kharyrll Teleport, Vulnerability and Charge Air Orb.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: NPC Contact and Teleport to Boat.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Dragonstone-tipped crossbow bolts, Cure Other, Blood Burst and Level 5 Enchant.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Moonclan Teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Boots of Brimstone, Ahrim's robes, Dagon'hai robes, Occult necklace, Degrime, Tele Group Moonclan, Ice Burst, Earth Wave and more.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Cemetery Teleport, Ourania Teleport, Hunter Kit and Cure Me.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Expert Reanimation, Waterbirth Teleport, Lassar Teleport and Nightmare Staff (without orb).		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Ward of Arceuus, Tele Group Waterbirth and Enfeeble.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Cure Group, Smoke Blitz and Teleother Lumbridge.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Upgraded Ancient Sceptre, Staff of the Dead, Ancestral robes, Frostmoon robes, Eternal boots, Barbarian Teleport, Stat Spy, Fire Wave and more.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Resurrect Greater Zombie, Resurrect Greater Skeleton, Resurrect Greater Ghost, Spin Flax, Tele Group Barbarian and Shadow Blitz.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Purging staff and Superglass Make.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Trident of the Swamp, Virtus robes, Resurrect Crops, Khazard Teleport, Tan Leather and Dareeyak Teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Undead Grasp, Dream, Tele Group Khazard and Entangle.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Soulflame Horn, Kodai Wand, Avernic treads, Death Charge, String Jewellery, Blood Blitz, Charge, Stun and more.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Stat Restore Pot Share and Wind Surge.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Sanguinesti staff, Dark Demonbane, Magic Imbue, Ice Blitz, Teleother Falador and Nightmare Staff (with orb).		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Eye of Ayak, Barrows Teleport and Fertile Soil.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Water Surge, Teleport Block, Teleport to Target and equip the Tumeken's Shadow!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now enchant Onyx Jewellery and Onyx tipped Crossbow Bolts!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Earth Surge and Teleother Camelot!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now enchant Zenyte Jewellery!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Fire Surge!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members have unlocked: Spellbook Swap and Ghorrock Teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Congratulations! You are now a master of Magic. Why not visit the robe store in the Wizards' Guild, where you can buy something special that is only available to true masters of the Magic skill!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Battlefront teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Respawn teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Ghostly Grasp.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Lesser Resurrection spells.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Adept Reanimation.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Inferior Demonbane.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Shadow Veil.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Fenkenstrain's Castle teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Dark Lure.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Skeletal Grasp.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Superior Resurrection spells.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Mark of Darknesss.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast West Ardougne teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Superior Demonbane.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Lesser Corruption.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Harmony Island teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Vile Vigour.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Degrime, wear Dagon'hai robes and wield the Ancient Sceptre and Accursed Sceptre!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Cemetery teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Adept Reanimation and equip the Nightmare Staff (without orb).		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Ward of Arceuus.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Greater Resurrection spells.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Resurrect crops, wield the Trident of the Swamp and wear Virtus robes.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Undead Grasp.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Death Charge and wield the Kodai Wand.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Dark Demonbane and wield the Sanguinesti Staff and Nightmare Staff (with orb).		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Barrows teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Demonic Offering.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Greater Corruption and equip the Tumeken's Shadow.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Master reanimation and Ape Atoll teleport.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Sinister Offering.		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Shadow Rush!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Teleport to Paddewwa!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Blood Rush!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Ice Rush!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Teleport to Senntisten and equip Thammaron's Sceptre!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Smoke Burst!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Shadow Burst!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Blood Burst!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Ice Burst!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Teleport to Lassar and equip the Nightmare Staff (without orb)!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Smoke Blitz!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Shadow Blitz!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Teleport to Dareeyak, wield the Trident of the Swamp and wear Virtus robes!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Blood Blitz and wield the Kodai Wand!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Ice Blitz and wield the Sanguinesti Staff and Nightmare Staff (with orb)!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Teleport to Carrallangar!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Smoke Barrage!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Shadow Barrage!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Teleport to Annakarl!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Blood Barrage!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Ice Barrage!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Teleport to Ghorrock!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Bake Pie and Geomancy!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Cure Plant and Monster Examine!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast NPC Contact!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Cure Other and Humidify!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Teleport to Moonclan Island!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Group Teleport to Moonclan Island, wear Dagon'hai robes and wield the Ancient Sceptre and Accursed Sceptre!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Cure Me, Hunter Kit and Teleport to Ourania!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Teleport to Waterbirth and equip the Nightmare Staff (without orb)!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Group Teleport to Waterbirth!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Cure Group!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Barbarian Outpost Teleport and Stat Spy, and wield the Staff of the Dead, Staff of Light, Staff of Balance, Trident of the Seas, Slayer's Staff (e) and Eternal boots!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Group Teleport to the Barbarian Outpost and cast Spin Flax!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Superglass Make!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Teleport to Port Khazard, cast Tan Leather, wield the Trident of the Swamp and wear Virtus robes!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now Group Teleport to Port Khazard and Dream!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast String Jewellery, wield the Kodai Wand and Elidinis' Ward!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Stat Restore Potion Share!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Magic Imbue and wield the Sanguinesti Staff and Nightmare Staff (with orb)!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Fertile Soil!		lvl_up_msg	Transcript of Magic	Transcript of Magic
Members can now cast Boost Potion Share!		lvl_up_msg	Transcript of Magic	Transcript of Magic
