english	translation	category	sub_category	source
It is not too bad... There has been plenty of blood... Although stocks are frighteningly low...		dialogue	Lumiere	Lumiere
Good thing the sanctuary was unsealed. Plenty of adventurer folk you could grab some blo-		dialogue	Lumiere	Player
Suddenly Lumieres' face brightens.		dialogue	Lumiere	Lumiere
You are... not imaginary?		dialogue	Lumiere	Lumiere
Oh... no... I'd better go.		dialogue	Lumiere	Player
Stay... we have so much to discuss.		dialogue	Lumiere	Lumiere
Bye!		dialogue	Lumiere	Player
Who are you?		dialogue	Lumiere	Lumiere
Why are you here?		dialogue	Lumiere	Lumiere
Bye!		dialogue	Lumiere	Lumiere
Hey it's the Hero! Wow! You're amazing, how on earth did you manage to tackle those two juvinates and Gadderanks? And the town is lovely, you've done a great job!		dialogue	Luminata	Luminata
You're more than welcome.		dialogue	Luminata	Player
What do you do here?		dialogue	Luminata	Player
Oh hi, I'm Luminata, I hunt mostly...rats...Speaking of which, this rat tastes awful - but it's the only food we have!		dialogue	Luminata	Luminata
How do you like your town?		dialogue	Luminata	Player
It's just perfect, thanks so much for your efforts.		dialogue	Luminata	Luminata
What's happening around here?		dialogue	Luminata	Player
Oh, not much really, we're all still hiding from the vampyres and eking out a living from this terrible place, hopefully soon we'll be strong enough to make the journey to the temple on the Salve.		dialogue	Luminata	Luminata
Is there anything I can do to help out?		dialogue	Luminata	Player
Not as far as I know, we have some basic amenities now which is so very useful, we're all incredibly grateful to you. I've never really seen or known a hero before, so I have nothing to compare one to, but I suspect in		dialogue	Luminata	Luminata
most people's judgement, you would be one! I for one am very pleased to have met you.		dialogue	Luminata	Luminata
Ok, thanks.		dialogue	Luminata	Player
Here, solve this.		dialogue	Luminata	Luminata
Luminata hands you a [light puzzle/puzzle] box.		dialogue	Luminata	Luminata
That doesn't look solved to me.		dialogue	Luminata	Luminata
Well done [player name]. Here you go.		dialogue	Luminata	Luminata
You've obtained a [new clue/casket]!		dialogue	Luminata	Luminata
What do you do here?		dialogue	Luminata	Luminata
How do you like your town?		dialogue	Luminata	Luminata
What's happening around here?		dialogue	Luminata	Luminata
Is there anything I can do to help out?		dialogue	Luminata	Luminata
Ok, thanks.		dialogue	Luminata	Luminata
What's going on here?		dialogue	Lumo	Player
We've secured the crash site, you've proven that you can handle yourself against these demonic gorillas, so feel free to head down to the cavern whenever you like.		dialogue	Lumo	Lumo
Nilsal, adventurer. Are you interested in looking at the axes I have for sale?		dialogue	Lunami	Lunami
Okay, let's trade.		dialogue	Lunami	Player
No, I'm fine.		dialogue	Lunami	Player
Fair enough.		dialogue	Lunami	Lunami
Okay, let's trade.		dialogue	Lunami	Lunami
No, I'm fine.		dialogue	Lunami	Lunami
Hello there. How can I help you, brave adventurer?		dialogue	Lundail	Lundail
What are you selling?		dialogue	Lundail	Player
I sell rune stones. I've got some good stuff, some really powerful little rocks. Take a look.		dialogue	Lundail	Lundail
What's that big old building above us?		dialogue	Lundail	Player
That, my friend, is the mage battle arena. Top mages come from all over Gielinor to compete in the arena.		dialogue	Lundail	Lundail
Wow.		dialogue	Lundail	Player
Few return, most get fried, hence the smell.		dialogue	Lundail	Lundail
Hmmm.. I did notice.		dialogue	Lundail	Player
You'll need to have completed the Easy Wilderness Achievement Diary to qualify for free runes.		dialogue	Lundail	Lundail
You need more free space before you can claim your free runes.		dialogue	Lundail	Lundail
There you go. Come back tomorrow for some more!		dialogue	Lundail	Lundail
Lundail hands you [amount] free [type] runes.		dialogue	Lundail	Lundail
You've already claimed your free runes today. Come back tomorrow for some more.		dialogue	Lundail	Lundail
What are you selling?		dialogue	Lundail	Lundail
What's that big old building above us?		dialogue	Lundail	Lundail
Claim free runes.		dialogue	Lundail	Lundail
Buying cabbage am I, not have such thing where I from. Will pay money much handsome for wondrous object, cabbage you called.		dialogue	Lunderwin	Lunderwin
Say I 100 gold coins each fair price to be giving yes?		dialogue	Lunderwin	Lunderwin
Alas, I have no cabbages either...		dialogue	Lunderwin	Player
Pity be that, I want badly do.		dialogue	Lunderwin	Lunderwin
Yes, I'll sell you all my cabbages.		dialogue	Lunderwin	Player
Business good doing with you! Please, again come, buying always.		dialogue	Lunderwin	Lunderwin
No, I will keep my cabbbages.		dialogue	Lunderwin	Player
Yes, I will sell you all my cabbages.		dialogue	Lunderwin	Lunderwin
No, I will keep my cabbbages.		dialogue	Lunderwin	Lunderwin
Welcome, surface-dweller, to the Dorgesh-Kaan marketplace! Are you here to sell your exotic surface foods?		dialogue	Lurgon	Lurgon
Yes!		dialogue	Lurgon	Player
You'll need to get permission from the council before you can sell food in the market. The councillor in charge of giving permission at the moment is [councillor].		dialogue	Lurgon	Lurgon
Excellent. I see you already have permission from the council.		dialogue	Lurgon	Lurgon
How can I sell food?		dialogue	Lurgon	Player
Most of the people wandering around the market want to buy food. Since the passage to the surface opened up there's been a craze in exotic food from up there.		dialogue	Lurgon	Lurgon
To sell something, simply use a piece of food on one of the gourmets in the market, then name your price, and the gourmet will tell you how many they are interested in buying for that price.		dialogue	Lurgon	Lurgon
If you want a rough idea of how much something will sell for, show it to me and I'll try to estimate.		dialogue	Lurgon	Lurgon
But you should also take into account the gourmet's reactions when naming your price. If someone likes the look of a food, they will pay more for it.		dialogue	Lurgon	Lurgon
Also remember that the novelty of new foods quickly wears off. If people have been eating a lot of something lately, then they won't pay as much for it.		dialogue	Lurgon	Lurgon
If someone especially likes your food then you might even start a craze for it! If there's a food that's in fashion like that, then the gourmets will pay more for it.		dialogue	Lurgon	Lurgon
If you want to sell food in the market, you'll need to renew your permission from the council first. The councillor in charge of giving permission at the moment is [councillor].		dialogue	Lurgon	Lurgon
Are you selling anything?		dialogue	Lurgon	Player
Goodbye.		dialogue	Lurgon	Player
Can you tell me how much you think this would sell for?		dialogue	Lurgon	Player
I don't think you'll be able to sell that to any of the gourmets. They're only here for food.		dialogue	Lurgon	Lurgon
Eww, yuk! I don't think anyone will buy that at any price.		dialogue	Lurgon	Lurgon
No, there's no point trying to sell Dorgeshuun foods in the market.		dialogue	Lurgon	Lurgon
I'm afraid that people don't seem to be going for fish. I'd guess you could get around [X]gp for that.		dialogue	Lurgon	Lurgon
You could have a go at selling that. I'd guess you could get around [X]gp for it.		dialogue	Lurgon	Lurgon
Yes		dialogue	Lurgon	Lurgon
How can I sell food?		dialogue	Lurgon	Lurgon
Are you selling anything?		dialogue	Lurgon	Lurgon
Goodbye.		dialogue	Lurgon	Lurgon
Hey it's the Hero! Wow! You're amazing, how on earth did you manage to tackle those two juvinates and Gadderanks? And the town is lovely, you've done a great job!		dialogue	Luscion	Luscion
You're more than welcome.		dialogue	Luscion	Player
What do you do here?		dialogue	Luscion	Player
Well met! My name's Luscion, I do a bit of this, a bit of that. Just try to survive really, there's nothing much else we can do.		dialogue	Luscion	Luscion
How do you like your town?		dialogue	Luscion	Player
It's just perfect, thanks so much for your efforts.		dialogue	Luscion	Luscion
What's happening around here?		dialogue	Luscion	Player
Oh, not much really, we're all still hiding from the vampyres and eking out a living from this terrible place, hopefully soon we'll be strong enough to make the journey to the temple on the Salve.		dialogue	Luscion	Luscion
Is there anything I can do to help out?		dialogue	Luscion	Player
Not as far as I know, we have some basic amenities now which is so very useful, we're all incredibly grateful to you. I've never really seen or known a hero before, so I have nothing to compare one to, but I suspect in		dialogue	Luscion	Luscion
most people's judgement, you would be one! I for one am very pleased to have met you.		dialogue	Luscion	Luscion
Ok, thanks.		dialogue	Luscion	Player
What do you do here?		dialogue	Luscion	Luscion
How do you like your town?		dialogue	Luscion	Luscion
What's happening around here?		dialogue	Luscion	Luscion
Is there anything I can do to help out?		dialogue	Luscion	Luscion
Ok, thanks.		dialogue	Luscion	Luscion
Hello I'm Luthas, I run the banana plantation here.		dialogue	Luthas	Luthas
Could you offer me employment on your plantation?		dialogue	Luthas	Player
Yes, I can sort something out. There's a crate ready to be loaded onto the ship.		dialogue	Luthas	Luthas
You wouldn't believe the demand for bananas from Wydin's shop over in Port Sarim. I think this is the third crate I've shipped him this month..		dialogue	Luthas	Luthas
If you could fill it up with bananas, I'll pay you 30 gold.		dialogue	Luthas	Luthas
That customs officer is annoying isn't she?		dialogue	Luthas	Player
Well I know her pretty well. She doesn't cause me any trouble any more.		dialogue	Luthas	Luthas
She doesn't even search my export crates any more. She knows they only contain bananas.		dialogue	Luthas	Luthas
Really? How interesting. Whereabouts do you send those to?		dialogue	Luthas	Player
There is a little shop over in Port Sarim that buys them up by the crate. I believe it is run by a man called Wydin.		dialogue	Luthas	Luthas
Have you completed your task yet?		dialogue	Luthas	Luthas
What did I have to do again?		dialogue	Luthas	Player
There's a crate ready to be loaded onto the ship. If you could fill it up with bananas, I'll pay you 30 gold.		dialogue	Luthas	Luthas
No, the crate isn't full yet...		dialogue	Luthas	Player
Well come back when it is.		dialogue	Luthas	Luthas
So where are these bananas going to be delivered to?		dialogue	Luthas	Player
I sell them to Wydin who runs a grocery store in Port Sarim.		dialogue	Luthas	Luthas
I've filled a crate with bananas.		dialogue	Luthas	Player
Well done, here's your payment.		dialogue	Luthas	Luthas
Will you pay me for another crate full?		dialogue	Luthas	Player
Yes certainly.		dialogue	Luthas	Luthas
If you go outside you should see the old crate has been loaded on to the ship, and there is another empty crate in its place.		dialogue	Luthas	Luthas
Thank you, I'll be on my way.		dialogue	Luthas	Player
Congratulations.		dialogue	Luthas	Luthas
Could you offer me employment on your plantation?		dialogue	Luthas	Luthas
That customs officer is annoying isn't she?		dialogue	Luthas	Luthas
What did I have to do again?		dialogue	Luthas	Luthas
No, the crate isn't full yet.		dialogue	Luthas	Luthas
So where are these bananas going to be delivered to?		dialogue	Luthas	Luthas
Will you pay me for another crate full?		dialogue	Luthas	Luthas
Thank you, I'll be on my way		dialogue	Luthas	Luthas
Hello!		dialogue	Lutwidge	Player
Greetings.		dialogue	Lutwidge	Lutwidge
Who are you?		dialogue	Lutwidge	Player
Well, friend, I'm Arls Lutwidge of the Moonlight Broadsword! Renowned all over Gielinor!		dialogue	Lutwidge	Lutwidge
Can't say I've heard of you before.		dialogue	Lutwidge	Player
You haven't... heard of... That's madness!		dialogue	Lutwidge	Lutwidge
Surely you've heard of my feats, but perhaps not the name?		dialogue	Lutwidge	Lutwidge
Perhaps.		dialogue	Lutwidge	Player
And yourself?		dialogue	Lutwidge	Lutwidge
An adventurer mostly, but I've slain some dragons and I've conquered some nightmares.		dialogue	Lutwidge	Player
Very good, young one! Very good indeed!		dialogue	Lutwidge	Lutwidge
So... where's this famous sword of yours?		dialogue	Lutwidge	Player
Gone. I gave it to a fledgling when I retired and the damned fool went and died fighting some great monster in a far off land.		dialogue	Lutwidge	Lutwidge
Say... if you find it, could you bring it to me? I won't pay you, as holding such a magnificent weapon should be payment enough.		dialogue	Lutwidge	Lutwidge
I think you need to work on your bartering skills.		dialogue	Lutwidge	Player
Perhaps.		dialogue	Lutwidge	Lutwidge
What grand feats are you known for?		dialogue	Lutwidge	Player
I peaked rather early and most know me for my first act of heroism when I defeated the Moonfly. It may sound cute, but it killed many of the smallfolk and their livestock, for it was a vile creature.		dialogue	Lutwidge	Lutwidge
Where'd it come from?		dialogue	Lutwidge	Player
It was I that discovered the creature. I pulled it from the Lum during a fishing trip of mine.		dialogue	Lutwidge	Lutwidge
As young and foolish as I was, I dropped it down a dried up well and went for help. However, upon my return, the creature was gone.		dialogue	Lutwidge	Lutwidge
And then what happened?		dialogue	Lutwidge	Player
Many years passed until suddenly there were sightings of a winged demon around the River Lum. Some claimed it was an overly large heron and that it was nothing to be worried about.		dialogue	Lutwidge	Lutwidge
As time went on, folk started to go missing and I knew I had to return home and face this demon.		dialogue	Lutwidge	Lutwidge
You left?		dialogue	Lutwidge	Player
I had wars to fight, glory to be won and all that rubbish. Upon my return I spoke to an old crone who lived in the swamps and she gave me some advice.		dialogue	Lutwidge	Lutwidge
She told me to spike my armour and described how to lure the creature toward me.		dialogue	Lutwidge	Lutwidge
And you defeated it? The Moonfly?		dialogue	Lutwidge	Player
Some bard wrote a poem of the events. The telling of the battle is a little embellished and rife with errors. The poem can be found in this library somewhere, providing it has been returned.		dialogue	Lutwidge	Lutwidge
And did I defeat the creature? I wouldn't be here if I hadn't!		dialogue	Lutwidge	Lutwidge
I'll be sure to keep an eye out.		dialogue	Lutwidge	Player
Please do! And come to me if you have any burning questions about it.		dialogue	Lutwidge	Lutwidge
Sure thing.		dialogue	Lutwidge	Player
Why are you here?		dialogue	Lutwidge	Player
I've grown old, friend. Heroes need to know when to throw in the towel, so they say. I've always enjoyed a good book, so it seemed fitting to stay here as librarian for the guild.		dialogue	Lutwidge	Lutwidge
Hmm... the books are very interesting. I thought there would be more though...		dialogue	Lutwidge	Player
Well, that's why I'm here! So many of you adventurers help yourself to any old book and never return the damn things!		dialogue	Lutwidge	Lutwidge
If I could have it my way, you wouldn't be allowed to wander off with them, but I'm not the guildmaster, as Alec likes to remind me.		dialogue	Lutwidge	Lutwidge
Certainly sounds like you have a problem.		dialogue	Lutwidge	Player
Well fear not. I'm working on it!		dialogue	Lutwidge	Lutwidge
Bye!		dialogue	Lutwidge	Player
I'll see you around.		dialogue	Lutwidge	Lutwidge
Yes! Fantastic! Did you enjoy it?		dialogue	Lutwidge	Lutwidge
Yeah it was alright. Some of these words are a bit odd though. Did you really cover your sword in sheep blood?		dialogue	Lutwidge	Player
Ah, a slight misunderstanding... I soaked it in sap from a yew tree, but I guess blood is a bit more dramatic.		dialogue	Lutwidge	Lutwidge
Why?		dialogue	Lutwidge	Player
The crone, long dead now, I suppose... She claimed to be from the same world as the creature and knew of the ritual to summon it.		dialogue	Lutwidge	Lutwidge
The poem does mention sheep though, at the end?		dialogue	Lutwidge	Player
Perhaps some locals claimed to have lost some sheep, but my guess is that the bard was searching for a rhyme. Either way, I doubt it's a detail worth fretting over.		dialogue	Lutwidge	Lutwidge
Who are you?		dialogue	Lutwidge	Lutwidge
What grand feats are you known for?		dialogue	Lutwidge	Lutwidge
Why are you here?		dialogue	Lutwidge	Lutwidge
Bye!		dialogue	Lutwidge	Lutwidge
Hello.		dialogue	Mac	Player
The man glances at you and grunts something unintelligible.		dialogue	Mac	Mac
Who are you?		dialogue	Mac	Player
Mac. What's it to you?		dialogue	Mac	Mac
Only trying to be friendly.		dialogue	Mac	Player
What do you have in your sack?		dialogue	Mac	Player
None of yer bis'ness.		dialogue	Mac	Mac
How rude! I was only being curious.		dialogue	Mac	Player
S'me cape.		dialogue	Mac	Mac
Your cape?		dialogue	Mac	Player
What does your cape do?		dialogue	Mac	Player
All the things other skillcapes do.		dialogue	Mac	Mac
Can you tell me what they are?		dialogue	Mac	Player
Fine... Ajjat gave me unlimited teleports to his Warrior's guild and Kamfreena lets me fight her Cyclopes without needing those annoying tokens.		dialogue	Mac	Mac
Melee combat tutor added a ring of life function and the armour salesman at the Ranging guild added a magnet and undead chicken thing.		dialogue	Mac	Mac
Brother Jered attached a holy wrench and Wizard Sinina enchanted the cape so I can change me spellbook.		dialogue	Mac	Mac
Aubury attached all of the runecrafting tiaras, an estate agent sold me some teleports and one of the nurses at the Emir's Arena made it give me faster hitpoints.		dialogue	Mac	Mac
Agility Arena guy with a Parrot pet made it lighter for me and Kaqemeex convinced the Nardah herbalist to make potions for me if I wear it and he attached a pestle and mortar, toos.		dialogue	Mac	Mac
Martin Thwait made the cape better for being sneaky and the Master Crafter added a teleport to his guild before Hickton attached some grapples and a crossbow.		dialogue	Mac	Mac
Duradel convinced all Slayer masters to give me a chance at repeating an assignment and the Hunting Expert added some useful teleports, too.		dialogue	Mac	Mac
Before he died, Duradel convinced all Slayer masters to give me a chance at repeating an assignment and the Hunting Expert added some useful teleports, too.		dialogue	Mac	Mac
A dwarf gave it a chance to give me extra ores and another dwarf made it give more experience when making gold bars and the Master Chef stopped it from burning any food.		dialogue	Mac	Mac
Ignatius Vulcan added a torch for lighting up caves and the Woodcutting tutor made it easier to find bird's nests and Martin the Master Farmer made it yield more herbs.		dialogue	Mac	Mac
So yeah all of that.		dialogue	Mac	Mac
Can I have it?		dialogue	Mac	Player
Nah. Not got space.		dialogue	Mac	Mac
Mebe.		dialogue	Mac	Mac
I'm sure I could make it worth your while.		dialogue	Mac	Player
How much?		dialogue	Mac	Mac
How about [amount of coins in inventory] gold?		dialogue	Mac	Player
S'not enuff.		dialogue	Mac	Mac
How about 2376000 gold?		dialogue	Mac	Player
Hello?		dialogue	Mac	Wise Old Man
Huh, who's there?		dialogue	Mac	Player
It's Dionysius here. I'm using my magic to communicate to you. Don't worry.		dialogue	Mac	Wise Old Man
What are you doing in my head?		dialogue	Mac	Man
I just wanted to say congratulations [player name]. I've been watching you in your adventures - very well done.		dialogue	Mac	Wise Old Man
Oh very well done [player name]. Taken you a while, but I knew you could do it.		dialogue	Mac	Hans
Ahhh [player name], I knew you had potential when I first met you. My compliments on reaching the pinnacle of your achievements.		dialogue	Mac	Gielinor Guide
Meow!		dialogue	Mac	Bob the Cat
Oh most excellently done old chap!		dialogue	Mac	Bob the Cat
Why do you keep it in a sack?		dialogue	Mac	Player
Get it dirty.		dialogue	Mac	Mac
Why are you so dirty?		dialogue	Mac	Player
Bath XP waste.		dialogue	Mac	Mac
Bye.		dialogue	Mac	Player
Yip. Show me the goods. I pay 80%.		dialogue	Mac	Mac
Nah. Need more space.		dialogue	Mac	Mac
Yip. No cost. What cape do you want a hood for?		dialogue	Mac	Mac
You don't have that cape. Choose another.		dialogue	Mac	Mac
Mac hands you another hood for your cape.		dialogue	Mac	Mac
Show cape.		dialogue	Mac	Mac
That's XP waste.		dialogue	Mac	Mac
Who are you?		dialogue	Mac	Mac
What do you have in your sack?		dialogue	Mac	Mac
What does your cape do?		dialogue	Mac	Mac
Can you tell me what they are?		dialogue	Mac	Mac
Can I have it?		dialogue	Mac	Mac
Why do you keep it in a sack?		dialogue	Mac	Mac
Yes, pay the man.		dialogue	Mac	Mac
No.		dialogue	Mac	Mac
Why are you so dirty?		dialogue	Mac	Mac
Bye.		dialogue	Mac	Mac
Can I sell my max cape back to you?		dialogue	Mac	Mac
Yes - receive 1,900,800gp.		dialogue	Mac	Mac
No, I've changed my mind.		dialogue	Mac	Mac
Can I have another hood for my cape?		dialogue	Mac	Mac
Hey there! Do you have a grapple I can borrow?		dialogue	Mad melvin96	mad melvin96
I might have one, but I need it myself. Why do you need a grapple?		dialogue	Mad melvin96	Player
I need it to grapple to that pillar over there and get some treasure of course. What else could I need it for?		dialogue	Mad melvin96	mad melvin96
I mean that makes sense I suppose. How did you end up here?		dialogue	Mad melvin96	Player
Well, I made my way to Morytania in search of a place called the Ba... Barlows? I've heard it's a great way to earn gold.		dialogue	Mad melvin96	mad melvin96
Barrows.		dialogue	Mad melvin96	Player
Yeah, that's what I said!		dialogue	Mad melvin96	mad melvin96
Anyways, I got lost on the way here and was abducted by some vampyres! However, I'm so sneaky I managed to escape and find this place.		dialogue	Mad melvin96	mad melvin96
The weird hooded guy at the top said that if I get him some hollow marks, he'll help me escape.		dialogue	Mad melvin96	mad melvin96
You mean Hallowed marks.		dialogue	Mad melvin96	Player
Yeah, that's what I said. Don't you listen?		dialogue	Mad melvin96	mad melvin96
*sigh*		dialogue	Mad melvin96	Player
So, can I borrow a grapple?		dialogue	Mad melvin96	mad melvin96
No, I don't have a grapple on me.		dialogue	Mad melvin96	Player
Well, you're clearly a noob then.		dialogue	Mad melvin96	mad melvin96
...		dialogue	Mad melvin96	Player
Yes, I do have a spare grapple. I'm not sure you'd be able to use it to get across that gap though, what is your Ranged level?		dialogue	Mad melvin96	Player
Pfft, I'm level 50 Ranged. Over half-way to 99, getting over there will be a breeze.		dialogue	Mad melvin96	mad melvin96
You need 62 Ranged to make it across that gap.		dialogue	Mad melvin96	Player
Maybe you do with that attitude.		dialogue	Mad melvin96	mad melvin96
Yes, I do have a spare grapple, although I spent a lot of Hallowed marks to obtain it so you can't have it.		dialogue	Mad melvin96	Player
Keep your grapple then noob. I can make that jump without it anyway.		dialogue	Mad melvin96	mad melvin96
Oh yeah? What's your agility level?		dialogue	Mad melvin96	Player
None of your business.		dialogue	Mad melvin96	mad melvin96
What, you gots the crystal...		dialogue	Mad skavid	Mad skavid
Oh, okay then.		dialogue	Mad skavid	Player
You be on your way, then.		dialogue	Mad skavid	Mad skavid
Ah, greetings. What can I do for you?		dialogue	Madam Sikaro	Madam Sikaro
Who are you?		dialogue	Madam Sikaro	Player
I'm Madam Sikaro.		dialogue	Madam Sikaro	Madam Sikaro
...		dialogue	Madam Sikaro	Player
...		dialogue	Madam Sikaro	Madam Sikaro
...Is that it?		dialogue	Madam Sikaro	Player
Why shouldn't it be? You asked who I was, and I answered.		dialogue	Madam Sikaro	Madam Sikaro
I was hoping to learn something about you, like what you were doing here...!		dialogue	Madam Sikaro	Player
Well, perhaps next time you'll ask a more direct question.		dialogue	Madam Sikaro	Madam Sikaro
What are you doing here?		dialogue	Madam Sikaro	Player
Making a wizard hideout.		dialogue	Madam Sikaro	Madam Sikaro
A wizard... hideout?		dialogue	Madam Sikaro	Player
A wizard hideout! You know how some wizards have their own towers? Think that but underground.		dialogue	Madam Sikaro	Madam Sikaro
So why not just get a tower?		dialogue	Madam Sikaro	Player
Land price. Kingdoms want you to pay an extortionate amount of money to build on 'their' land, it turns out.		dialogue	Madam Sikaro	Madam Sikaro
So instead you ended up in the basement of a tavern.		dialogue	Madam Sikaro	Player
Yep. Camarst said I could have it as long as I don't hurt any of his customers too badly.		dialogue	Madam Sikaro	Madam Sikaro
Not that I actually plan to hurt any of his customers.		dialogue	Madam Sikaro	Madam Sikaro
I have this part that looks like it's from a weapon...		dialogue	Madam Sikaro	Player
Ah yes, that does look like a part of a particularly powerful weapon.		dialogue	Madam Sikaro	Madam Sikaro
Can I do anything with it?		dialogue	Madam Sikaro	Player
You? Perhaps not, though if you could bring me all three pieces, I suspect I could put it back together for you.		dialogue	Madam Sikaro	Madam Sikaro
There should be a hilt, a blade and a conduit gemstone. Oh, and I'll want 500,000 coins as payment as well. Good hunting!		dialogue	Madam Sikaro	Madam Sikaro
Do you know where I could find the other parts?		dialogue	Madam Sikaro	Player
I suspect the Wilderness would be a good place to start. There are monsters out there that have grown immense over time.		dialogue	Madam Sikaro	Madam Sikaro
Seeking out the strongest of them is where I'd start, anyway.		dialogue	Madam Sikaro	Madam Sikaro
I have these parts of a weapon, do you think you could assemble it for me?		dialogue	Madam Sikaro	Player
Hmm... yes, these are the parts of a particularly powerful weapon indeed. I can reassemble it... for a fee, of course. 500,000 coins, no less.		dialogue	Madam Sikaro	Madam Sikaro
I don't have that much on me...		dialogue	Madam Sikaro	Player
Well, if you come across some more, come find me again.		dialogue	Madam Sikaro	Madam Sikaro
Actually, I've changed my mind.		dialogue	Madam Sikaro	Player
Curious, you come to me with all of the parts and the coin, yet you change your mind at the last second.		dialogue	Madam Sikaro	Madam Sikaro
I do rather get the feeling you're toying with me. Very well, I shall do my part in playing with you.		dialogue	Madam Sikaro	Madam Sikaro
You feel the contents of your inventory shift slightly.		dialogue	Madam Sikaro	Madam Sikaro
Now, do talk to me again if you'd like to proceed more sensibly.		dialogue	Madam Sikaro	Madam Sikaro
What are you doing with the money from combining the Voidwaker?		dialogue	Madam Sikaro	Player
I'll spend some of it improving the hideout. The rest on general expenses.		dialogue	Madam Sikaro	Madam Sikaro
What kind of expenses?		dialogue	Madam Sikaro	Player
Living isn't free, you know? A woman my age has expenses. Food, clothing, protection... It all adds up.		dialogue	Madam Sikaro	Madam Sikaro
Goodbye.		dialogue	Madam Sikaro	Player
You walked up to me just to say goodbye? Ok, sure, goodbye.		dialogue	Madam Sikaro	Madam Sikaro
So what exactly is this sword, anyway?		dialogue	Madam Sikaro	Player
Well, that largely depends on who you ask and when you ask it. The sword is not unique, but many like it have been referenced in folktales.		dialogue	Madam Sikaro	Madam Sikaro
Some tell of great and prideful warriors roaming the lands, cutting down all who oppose them in great crashes of lightning.		dialogue	Madam Sikaro	Madam Sikaro
Others tell of lovers, one bound by oath, the other free as the wind, cruely torn apart by fate.		dialogue	Madam Sikaro	Madam Sikaro
Others still tell of three great beasts that alone were powerful, but combined could destroy Gielinor.		dialogue	Madam Sikaro	Madam Sikaro
Are we still talking about the sword?		dialogue	Madam Sikaro	Player
Amazingly, yes. In all of these tales, the sword is there, potential shining through the metal, thunder rolling in its wake.		dialogue	Madam Sikaro	Madam Sikaro
Are any of these tales... true?		dialogue	Madam Sikaro	Player
Oh, I'm sure there are elements of the truth buried in there, but folklore being what it is, I'm inclined to not believe any of it.		dialogue	Madam Sikaro	Madam Sikaro
Aside from the bit where it can summon lightning. It can absolutely do that.		dialogue	Madam Sikaro	Madam Sikaro
What about the name? You called it Voidwaker?		dialogue	Madam Sikaro	Player
Well, in a lot of these tales, it's only ever refferedto as someone's sword. Like, [player name]'s sword.		dialogue	Madam Sikaro	Madam Sikaro
So, I chose a name for it.		dialogue	Madam Sikaro	Madam Sikaro
And you chose... Voidwaker? Why?		dialogue	Madam Sikaro	Player
There are multiple reasons. I suppose you could say the sword is so powerful that it leaves a void in its wake.		dialogue	Madam Sikaro	Madam Sikaro
That makes sense.		dialogue	Madam Sikaro	Player
No thank you, I'm currently on a diet.		dialogue	Madam Sikaro	Madam Sikaro
Who are you?		dialogue	Madam Sikaro	Madam Sikaro
What are you doing here?		dialogue	Madam Sikaro	Madam Sikaro
I have this part that looks like it's from a weapon...		dialogue	Madam Sikaro	Madam Sikaro
Yes		dialogue	Madam Sikaro	Madam Sikaro
No		dialogue	Madam Sikaro	Madam Sikaro
What are you doing with the money?		dialogue	Madam Sikaro	Madam Sikaro
Goodbye.		dialogue	Madam Sikaro	Madam Sikaro
Hello!		dialogue	Madame Caldarium	Player
Good morrow, adventurer.		dialogue	Madame Caldarium	Madame Caldarium
I guess so.		dialogue	Madame Caldarium	Player
You guess? The sun is shining, the sea breeze is salty, what's not to enjoy?		dialogue	Madame Caldarium	Madame Caldarium
I don't know... The sand? It's coarse and rough and irritating, and it gets everywhere.		dialogue	Madame Caldarium	Player
Hmm, well my spa isn't quite ready yet, but when it is, I'm sure that'll solve all of your sand related issues!		dialogue	Madame Caldarium	Madame Caldarium
Okay.		dialogue	Madame Caldarium	Player
Who are you?		dialogue	Madame Caldarium	Player
I am Madame Caldarium! A pirate's life was for me, but lately I've been looking to expand my business, I'm getting old, ya see.		dialogue	Madame Caldarium	Madame Caldarium
A spa business? Do you really think these Corsairs are the washing type?		dialogue	Madame Caldarium	Player
Ha! That's what the Rum is for!		dialogue	Madame Caldarium	Madame Caldarium
I'm more concerned of their laziness, 'Can't work today Madame, I'm cursed!'. Bunch of idiots, the lot of 'em.		dialogue	Madame Caldarium	Madame Caldarium
Surely you never expected this lot to be any different... They're either stealing, killing or both!		dialogue	Madame Caldarium	Player
Yes... I have plans adventurer, the local cave dwelling population are... Let's say, sorting something out.		dialogue	Madame Caldarium	Madame Caldarium
Interesting, I'm sure that'll be an entertaining turn of events.		dialogue	Madame Caldarium	Player
We'll see...		dialogue	Madame Caldarium	Madame Caldarium
Goodbye!		dialogue	Madame Caldarium	Player
Farewell, adventurer.		dialogue	Madame Caldarium	Madame Caldarium
I have a question for you.		dialogue	Madame Caldarium	Madame Caldarium
Please enter the answer to the question.		dialogue	Madame Caldarium	Madame Caldarium
No, try again.		dialogue	Madame Caldarium	Madame Caldarium
Correct!		dialogue	Madame Caldarium	Madame Caldarium
I guess so.		dialogue	Madame Caldarium	Madame Caldarium
Who are you?		dialogue	Madame Caldarium	Madame Caldarium
Goodbye!		dialogue	Madame Caldarium	Madame Caldarium
Is he still out there?		dialogue	Madison	Madison
Who?		dialogue	Madison	Player
That angry captain. His boat got damaged and he blames my husband for not providing a weather report. The thing is, my husband's missing!		dialogue	Madison	Madison
I'm sorry to hear that. Maybe I could help try and find him?		dialogue	Madison	Player
